algorithm,instance,objective_value,path_length,node_costs,computation_time_ms,selected_nodes,total_nodes
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start30,TSPA,71782,23746,48036,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start31,TSPA,73868,25598,48270,3,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start32,TSPA,73616,25430,48186,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start33,TSPA,72773,24590,48183,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start34,TSPA,73249,25283,47966,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start35,TSPA,69801,21778,48023,3,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start36,TSPA,72537,23691,48846,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start37,TSPA,72773,24590,48183,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start38,TSPA,73968,25737,48231,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start39,TSPA,72081,23968,48113,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start40,TSPA,72930,25077,47853,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start41,TSPA,71878,24169,47709,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start42,TSPA,70641,22384,48257,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start43,TSPA,74023,25928,48095,3,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start44,TSPA,70641,22384,48257,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start45,TSPA,71907,23517,48390,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start46,TSPA,70217,22721,47496,3,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start47,TSPA,74185,25878,48307,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start48,TSPA,72343,22957,49386,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start49,TSPA,70217,22721,47496,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start50,TSPA,70586,21897,48689,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start51,TSPA,71939,24343,47596,3,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start52,TSPA,73978,25462,48516,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start53,TSPA,70641,22384,48257,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start54,TSPA,70152,22156,47996,3,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start55,TSPA,73978,25462,48516,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start56,TSPA,73605,25228,48377,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start57,TSPA,75405,27135,48270,3,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start58,TSPA,73690,24802,48888,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start59,TSPA,72095,24025,48070,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start60,TSPA,70666,21771,48895,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start61,TSPA,70410,22621,47789,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start62,TSPA,73359,25727,47632,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start63,TSPA,72854,24477,48377,3,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start64,TSPA,70924,22719,48205,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start65,TSPA,72095,24025,48070,3,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start66,TSPA,73313,24555,48758,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start67,TSPA,70478,22371,48107,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start68,TSPA,72006,23883,48123,3,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start69,TSPA,71360,23158,48202,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start70,TSPA,70641,22384,48257,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start71,TSPA,72834,24362,48472,6,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start72,TSPA,74716,26043,48673,3,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start73,TSPA,70643,22652,47991,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start74,TSPA,72372,23150,49222,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start75,TSPA,70809,22232,48577,3,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start76,TSPA,73074,24620,48454,3,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start77,TSPA,74185,25878,48307,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start78,TSPA,70641,22384,48257,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start79,TSPA,72854,24477,48377,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start80,TSPA,72854,24477,48377,3,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start81,TSPA,74035,25672,48363,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start82,TSPA,69968,21839,48129,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start83,TSPA,71099,22894,48205,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start84,TSPA,70393,22391,48002,3,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start85,TSPA,73968,25737,48231,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start86,TSPA,70809,22232,48577,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start87,TSPA,72152,23484,48668,3,100,200
